id,civ,developer_id,date,spend
5341,blobs,8619619250001,328,225
5342,humans,5107876846534,142,868
5343,blobs,4736061394119,45,713
5344,monsters,8484865056745,123,905
5345,blobs,8598015790376,160,753
5346,humans,7488173752315,42,369
5347,humans,5148403190578,282,518
5348,monsters,5966327937263,200,748
5349,monsters,5206795782922,177,488
5350,humans,3359689978427,2,212
5351,humans,5592128670652,45,220
5352,monsters,580325123681,334,265
5353,blobs,244493275367,133,978
5354,monsters,4311588397145,120,669
5355,blobs,8703640671643,164,287
5356,monsters,793280006940,83,28
5357,humans,5785581566276,127,170
5358,humans,4025872964715,14,26
5359,blobs,164236261125,169,436
5360,blobs,4759692313282,297,877
5361,monsters,690894359552,85,584
5362,monsters,2917673850061,217,163
5363,blobs,9756782455742,360,803
5364,monsters,4917445184137,294,442
5365,humans,7196210099581,65,974
5366,humans,2101729958371,238,324
5367,humans,9793695985707,77,997
5368,humans,1188670358120,28,754
5369,blobs,5956078981922,251,890
5370,monsters,388139515520,173,669
5371,blobs,9482460971672,76,811
5372,monsters,4107635140565,196,453
5373,humans,4555390270212,342,920
5374,blobs,1320826605821,35,2
5375,humans,6577686888880,255,374
5376,blobs,9365432171678,103,422
5377,monsters,8464826676661,283,346
5378,blobs,7409928717523,93,546
5379,humans,5507960488380,123,916
5380,monsters,2726863021759,208,517
5381,blobs,8262954774248,250,302
5382,blobs,2095514381789,83,850
5383,blobs,2665730726095,125,196
5384,monsters,5995786765547,270,7
5385,monsters,8328349447863,298,872
5386,blobs,631962313268,117,91
5387,humans,7155501769206,285,976
5388,humans,6217893620259,180,893
5389,monsters,5838301942088,198,911
5390,monsters,1370769958780,54,334
5391,monsters,3829978629828,362,413
5392,humans,1433424127610,314,783
5393,blobs,739777950030,184,32
5394,monsters,8910204336178,238,970
5395,humans,1917036619455,286,587
5396,humans,8575096628553,77,721
5397,blobs,8342317226976,172,739
5398,humans,6906553609190,336,331
5399,humans,7784564184508,294,824
5400,humans,8599083710557,261,1
5401,monsters,2666509547617,268,484
5402,humans,9414270556095,284,685
5403,monsters,5552409627192,157,263
5404,humans,6242547967075,36,602
5405,blobs,8927002007393,101,301
5406,blobs,1112859182266,194,213
5407,blobs,8605533478429,139,672
5408,blobs,9201196638578,273,617
5409,humans,677988244644,173,466
5410,monsters,3348872563626,65,250
5411,humans,2020828955586,292,406
5412,blobs,9651370982340,140,850
5413,blobs,8987253076640,151,902
5414,blobs,9516063313291,55,294
5415,humans,2855348939573,103,699
5416,monsters,3097293418854,65,511
5417,monsters,1331854486388,51,251
5418,humans,7715142601274,300,377
5419,monsters,1062357005453,163,907
5420,humans,3168634953438,341,699
5421,humans,8222221294833,347,864
5422,humans,3311506123418,120,397
5423,blobs,3883073820829,224,118
5424,humans,1357575884327,30,673
5425,humans,4732280378739,190,372
5426,blobs,1813495071258,170,679
5427,humans,5397505849903,122,579
5428,monsters,2746333108515,119,860
5429,monsters,2829982546461,1,554
5430,monsters,9375649179677,0,192
5431,blobs,7703433611607,220,549
5432,humans,7204898703320,110,917
5433,monsters,6176320636498,358,36
5434,monsters,6521449673326,233,975
5435,humans,6740967165665,50,308
5436,blobs,9307495162141,153,463
5437,blobs,9743492400673,285,779
5438,blobs,6005376864965,3,306
5439,humans,9043998277890,57,564
5440,monsters,6834437580213,44,693
5441,blobs,4152555862386,80,989
5442,blobs,1527862245254,232,45
5443,humans,9803885189729,165,191
5444,monsters,3273140861206,184,85
5445,humans,3261467228741,161,63
5446,blobs,6985538933947,299,464
5447,monsters,5793332251007,55,779
5448,blobs,1856189344437,317,455
5449,monsters,5348431120016,308,939
5450,monsters,5271709932052,125,728
5451,monsters,3447100319140,110,967
5452,monsters,4776660729670,324,844
5453,humans,8172991517347,349,799
5454,humans,43197808197,66,923
5455,monsters,8437081463693,74,991
5456,blobs,3048950170933,218,29
5457,blobs,2170236866094,281,311
5458,monsters,522506922901,14,653
5459,monsters,3793869183663,199,14
5460,monsters,5351935995873,118,653
5461,humans,1563332917815,72,469
5462,monsters,7862048646454,128,399
5463,monsters,3146977185894,362,953
5464,blobs,8433206708758,229,410
5465,monsters,450019624436,72,849
5466,blobs,5636277357904,341,901
5467,blobs,8800304535287,128,573
5468,blobs,2212114125004,53,510
5469,humans,2357425651474,319,442
5470,humans,9805424916751,243,234
5471,humans,8408961039670,150,197
5472,humans,480666392005,328,459
5473,humans,7197892495396,277,486
5474,blobs,7613102030708,183,305
5475,blobs,1580078867140,181,836
5476,monsters,5954174688069,43,13
5477,humans,9441777229221,139,517
5478,blobs,4072126341,125,489
5479,humans,6465236678344,147,333
5480,humans,32271678995,233,205
5481,blobs,1840815413088,235,505
5482,humans,8000855494058,163,429
5483,humans,4393285713734,77,826
5484,blobs,5199693723257,330,80
5485,humans,9135300915697,222,246
5486,monsters,268026317999,225,179
5487,blobs,389645523401,46,862
5488,blobs,3017374520523,305,969
5489,monsters,3471433303166,345,329
5490,blobs,1815909028341,198,346
5491,blobs,2009721756157,235,874
5492,monsters,1487814520547,275,796
5493,blobs,7017280967934,19,589
5494,monsters,5483752233293,322,945
5495,monsters,2246449111556,199,816
5496,blobs,7372994654027,266,499
5497,blobs,1040935677333,22,114
5498,humans,499429807704,156,641
5499,monsters,6276246244438,298,849
5500,monsters,1366475972195,174,471
5501,blobs,2284135940589,55,263
5502,monsters,4503093886204,285,115
5503,monsters,5324242456138,301,967
5504,monsters,1787458794315,279,21
5505,humans,7246723897358,252,552
5506,monsters,3139507795795,135,194
5507,humans,6801009000783,1,635
5508,blobs,1374289971294,187,406
5509,blobs,3699448852634,162,564
5510,blobs,1488917781457,356,297
5511,blobs,1955754787516,303,65
5512,humans,7796524251643,364,616
5513,humans,8469068426402,243,348
5514,humans,8648298615697,309,164
5515,blobs,1599512518925,358,117
5516,blobs,5174674864173,150,494
5517,humans,8161178497798,297,684
5518,humans,1609981689732,326,365
5519,blobs,9057510053898,141,553
5520,humans,6004245561604,191,630
5521,blobs,9369715240211,111,262
5522,blobs,8454533708049,138,943
5523,monsters,8681177617840,178,637
5524,monsters,7161089932110,64,169
5525,monsters,1442861405399,237,807
5526,monsters,9386412950820,65,901
5527,blobs,4370948070918,262,260
5528,humans,6244599526735,75,203
5529,humans,9805884233278,269,571
5530,monsters,2852823895855,229,632
5531,monsters,6687711225442,199,592
5532,humans,4523040835233,106,595
5533,monsters,5341965844712,87,146
5534,monsters,9607035173549,82,927
5535,monsters,8376205633465,97,542
5536,monsters,9954795567071,313,555
5537,monsters,5582256173109,176,209
5538,monsters,7733118538525,207,254
5539,monsters,9971379102,72,136
5540,monsters,3607355962918,269,67
5541,monsters,6654818063491,8,816
5542,humans,1896952160055,179,740
5543,blobs,2936495941391,246,912
5544,blobs,9487076370967,207,214
5545,blobs,778051898964,286,539
5546,humans,9226282011518,202,243
5547,blobs,6726275930207,231,900
5548,monsters,1761831607941,18,570
5549,humans,8083549885767,270,135
5550,humans,5541767947282,332,817
5551,monsters,7089271039068,338,666
5552,blobs,582554058239,37,613
5553,blobs,8971772183692,45,597
5554,blobs,3169666864945,303,645
5555,blobs,8688093433280,165,886
5556,monsters,5940564392888,173,993
5557,monsters,98377744853,85,561
5558,blobs,6565595072473,194,551
5559,humans,5651270351378,10,163
5560,blobs,4802847855682,17,714
5561,blobs,8066296312862,177,532
5562,humans,7884713782941,64,401
5563,monsters,2028057481515,252,468
5564,blobs,3787918431897,259,381
5565,blobs,3593130545566,88,427
5566,monsters,2901324673308,245,684
5567,humans,5378581320208,212,26
5568,blobs,5184128430743,284,557
5569,humans,6502568752792,63,399
5570,monsters,7510855604568,69,258
5571,blobs,3044814552560,116,182
5572,humans,6778472103434,106,124
5573,blobs,1214246117765,234,234
5574,blobs,9275047401383,289,669
5575,blobs,9376155368074,239,67
5576,humans,2320636515548,74,136
5577,humans,3095068220318,149,890
5578,humans,4122144689599,80,726
5579,monsters,4278453801174,180,193
5580,monsters,3065111110362,292,979
5581,monsters,202753679464,114,524
5582,blobs,6448277561821,281,477
5583,monsters,1625001097307,221,550
5584,monsters,6507113674118,314,954
5585,monsters,8218695969748,343,592
5586,blobs,9019879167337,166,143
5587,blobs,236482063190,222,892
5588,blobs,1876832913660,112,864
5589,monsters,1109607466691,111,315
5590,humans,1676654076962,346,984
5591,monsters,7503428439009,309,269
5592,humans,147916138668,176,82
5593,humans,2677736719411,296,294
5594,humans,2962304378770,197,965
5595,humans,6966609183867,153,657
5596,monsters,6997715194809,130,785
5597,blobs,9341998892426,137,953
5598,humans,5522921306226,356,596
5599,blobs,2798946674304,266,160
5600,monsters,873997895647,178,22
5601,blobs,3991002983102,285,295
5602,monsters,2482114703503,179,455
5603,humans,6373330056978,133,749
5604,blobs,2285045467442,280,621
5605,humans,2147037855243,206,317
5606,blobs,7532502331231,332,24
5607,monsters,8244628228520,351,809
5608,blobs,9765617396557,42,641
5609,blobs,1631443019576,350,330
5610,monsters,5181927726762,159,198
5611,blobs,4903278182916,142,731
5612,monsters,137036161371,335,534
5613,humans,5485422803889,113,756
5614,blobs,2115689003723,128,51
5615,blobs,7623013614875,272,695
5616,blobs,7124513968363,199,131
5617,blobs,9349798802443,221,288
5618,monsters,7180205809434,261,450
5619,blobs,4650898367592,27,973
5620,blobs,7648597582034,2,51
5621,blobs,8077872678182,16,133
5622,blobs,3228866854575,168,202
5623,monsters,7647188061745,299,337
5624,blobs,862612558852,247,712
5625,monsters,4527498804461,110,979
5626,humans,9175691775089,167,928
5627,blobs,3925950383784,276,374
5628,monsters,4432200152022,348,288
5629,monsters,9482455757442,180,970
5630,monsters,2577358794386,215,420
5631,monsters,2322494983187,48,733
5632,humans,6071028771522,248,65
5633,monsters,8546311938468,37,712
5634,monsters,4725626854615,164,509
5635,blobs,4416534495590,327,765
5636,monsters,2524998661921,40,212
5637,humans,8637295838826,237,943
5638,blobs,2733186387588,275,231
5639,monsters,5693249797492,320,192
5640,humans,3280713891064,0,984
5641,humans,4467737753822,92,908
5642,monsters,1223735814352,344,554
5643,blobs,5391911729314,276,169
5644,humans,9181982131978,11,534
5645,blobs,4726512014467,268,238
5646,humans,8857887433960,270,639
5647,blobs,4700924724354,191,747
5648,blobs,8161347861588,18,263
5649,humans,5856128685255,153,199
5650,blobs,3331828191618,229,952
5651,humans,3959297658351,234,11
5652,humans,1650014152945,208,133
5653,humans,1882472069186,153,318
5654,blobs,1557327450926,281,238
5655,humans,2131240426137,344,213
5656,humans,5142732433530,89,727
5657,blobs,3772898269612,95,339
5658,blobs,4602793798279,300,833
5659,monsters,1521153815020,53,611
5660,blobs,8991454818211,73,254
5661,humans,8248363282639,274,846
5662,monsters,6531135488612,274,925
5663,blobs,8933412298424,76,203
5664,blobs,5555492482605,281,79
5665,monsters,9555296124649,242,542
5666,blobs,3959060073022,124,731
5667,blobs,2275079648368,357,557
5668,blobs,2745297816414,91,491
5669,humans,3976673136377,141,646
5670,blobs,4376890101540,244,480
5671,blobs,2433135681770,137,535
5672,blobs,5493323060480,344,351
5673,humans,2084687776379,69,675
5674,blobs,6356634396386,249,213
5675,humans,7394287414455,171,918
5676,blobs,132248868789,95,731
5677,monsters,2248638082056,235,857
5678,humans,1668444502263,250,150
5679,humans,6224875032234,146,616
5680,humans,5916984281412,100,584
5681,humans,420828625527,325,844
5682,blobs,5381733026649,239,457
5683,blobs,36970263711,188,279
5684,blobs,3573254995298,39,234
5685,monsters,2033656470355,81,885
5686,monsters,7156957028689,71,190
5687,blobs,7625680709733,278,178
5688,monsters,8931491936591,8,131
5689,humans,7512089271080,301,317
5690,blobs,8741740130632,254,598
5691,monsters,7564342752522,358,953
5692,monsters,3785219639649,183,805
5693,blobs,5609373778447,353,965
5694,humans,1065914579538,158,959
5695,monsters,1450821611962,279,45
5696,monsters,7277244881992,73,12
5697,humans,4543531291819,56,515
5698,humans,4582543317333,130,154
5699,humans,1257268472769,262,407
5700,monsters,1525239503840,75,752
5701,humans,4278629474148,288,173
5702,humans,4853224009350,89,46
5703,humans,9273563348414,25,685
5704,blobs,5578417165252,144,614
5705,blobs,5621744139090,343,303
5706,humans,6166980071075,228,973
5707,humans,1053227938836,1,728
5708,humans,9099509833082,231,831
5709,humans,9672541698047,288,213
5710,monsters,4990528330432,243,106
5711,blobs,8088014469259,15,908
5712,monsters,2830342418588,362,631
5713,monsters,221093186328,26,324
5714,blobs,2580923693836,222,325
5715,monsters,3385929813751,229,666
5716,blobs,120146565467,148,437
5717,humans,5115195390231,224,723
5718,monsters,7517261126537,306,691
5719,humans,6281634878048,153,376
5720,humans,9719963935225,135,805
5721,humans,6469352267399,99,370
5722,monsters,5770074196594,361,367
5723,monsters,1517132222157,155,450
5724,humans,4723949452255,242,77
5725,monsters,6806106652731,35,534
5726,blobs,7596416634027,69,458
5727,humans,3228162737174,284,238
5728,humans,9657404326726,269,156
5729,monsters,1823210434586,228,461
5730,humans,788003408346,223,504
5731,humans,4108270202858,219,261
5732,monsters,3531749035823,255,20
5733,humans,9130682701435,24,209
5734,humans,8653334376180,225,929
5735,humans,3135056098650,103,399
5736,blobs,8420189489650,359,624
5737,monsters,5053472963654,30,62
5738,blobs,7854992949006,286,930
5739,monsters,2889068697647,247,507
5740,monsters,6606984815946,258,701
5741,blobs,3425672653096,259,450
5742,blobs,5990102821767,334,303
5743,blobs,7806793513725,224,346
5744,monsters,8764635919238,183,195
5745,blobs,5976442376288,1,313
5746,blobs,372196578617,97,677
5747,monsters,3674958954169,291,526
5748,humans,4336507246282,101,416
5749,humans,2051404078530,218,867
5750,monsters,5078143629505,353,497
5751,humans,6519531917241,131,368
5752,blobs,6281198974513,140,43
5753,monsters,8544191544065,143,668
5754,blobs,3873246556917,228,477
5755,monsters,8837282853591,260,21
5756,monsters,4845305190704,76,446
5757,monsters,9156714932174,70,434
5758,monsters,6288122158762,329,765
5759,monsters,3583387358658,306,799
5760,blobs,124587509862,287,913
5761,blobs,8565479101118,220,931
5762,blobs,1933825864265,148,480
5763,blobs,3549003047772,73,371
5764,humans,2817412762571,158,822
5765,humans,146611722308,288,93
5766,monsters,567358665133,197,254
5767,monsters,4996115615199,231,678
5768,humans,8467209586308,149,444
5769,monsters,19126504523,127,716
5770,monsters,870775392140,157,468
5771,monsters,1839914283582,238,950
5772,blobs,4500590513383,60,481
5773,blobs,2646199880452,13,302
5774,blobs,6552719399958,195,821
5775,monsters,8493117077396,36,624
5776,blobs,5285858548136,332,108
5777,blobs,605524293859,361,400
5778,humans,9731171738144,361,716
5779,blobs,7068243498952,325,726
5780,blobs,5049058601928,156,740
5781,humans,2940943131366,153,372
5782,humans,6357731496381,208,124
5783,humans,4469402291614,1,345
5784,humans,9439345113193,166,567
5785,humans,3185177086530,133,182
5786,blobs,167272870487,39,877
5787,humans,9509096423621,123,522
5788,blobs,5970278483947,298,748
5789,blobs,9425864506510,226,941
5790,monsters,2783830174978,300,741
5791,humans,9261145672988,358,775
5792,humans,5523241133232,34,165
5793,humans,316676418829,293,320
5794,blobs,6718389221334,161,100
5795,blobs,9943966313704,99,58
5796,blobs,5473642253774,24,196
5797,humans,2947546670772,282,521
5798,humans,5729007861219,265,363
5799,blobs,5007022320333,61,285
5800,humans,9297547954066,354,275
5801,humans,7890211282717,354,773
5802,blobs,2846849072068,350,554
5803,monsters,5912911636256,230,487
5804,monsters,6335265734171,155,756
5805,monsters,8542424258122,102,248
5806,blobs,1790253260966,262,5
5807,blobs,5002540465484,364,941
5808,humans,328652500507,343,697
5809,humans,9016738297135,321,875
5810,blobs,3015867244860,342,76
5811,humans,3029238445349,120,224
5812,blobs,234382909962,360,314
5813,monsters,4982259989077,343,266
5814,humans,938909130724,313,753
5815,blobs,2849637419029,66,145
5816,humans,1246439317985,33,102
5817,blobs,3494639330858,174,204
5818,monsters,964539014979,125,976
5819,blobs,403558526507,326,255
5820,humans,2612655549306,181,733
5821,blobs,1234217824917,286,410
5822,blobs,7965284839343,132,239
5823,humans,5414319908880,6,896
5824,blobs,6553101647785,334,449
5825,blobs,1432439327085,312,336
5826,blobs,7675746436540,207,446
5827,blobs,7274978554181,152,593
5828,blobs,9179496639063,202,307
5829,blobs,6494991282754,236,147
5830,blobs,3091651182025,287,333
5831,blobs,9727128562959,64,382
5832,blobs,5928986888297,27,755
5833,monsters,6965295841567,355,306
5834,blobs,2947411995401,233,540
5835,blobs,8466456193572,232,739
5836,monsters,8699094740495,241,869
5837,monsters,2681655198612,216,229
5838,blobs,9913704059617,103,632
5839,monsters,6110889743701,240,927
5840,monsters,6158387214743,240,304
5841,humans,554693180057,93,46
5842,monsters,4686420668615,9,713
5843,monsters,5577729900063,170,210
5844,blobs,9109366372786,279,228
5845,humans,3206878258100,6,630
5846,blobs,377509346973,294,833
5847,blobs,464096691792,52,418
5848,monsters,2989440944635,335,302
5849,monsters,2816007364917,254,884
5850,blobs,6668587644268,175,510
5851,monsters,5541753718233,9,957
5852,blobs,8774017933559,83,741
5853,monsters,480790510307,137,857
5854,blobs,7434208680405,337,217
5855,humans,2128224419409,174,76
5856,monsters,9992711837141,269,684
5857,blobs,7302484977217,105,789
5858,blobs,3201161390198,338,942
5859,blobs,8431385223128,166,742
5860,humans,4765172966144,355,826
5861,blobs,3178262794103,331,14
5862,blobs,535415001354,345,882
5863,blobs,6101613185581,83,926
5864,monsters,8006076599013,163,80
5865,humans,3280292523368,293,265
5866,blobs,5942665741371,2,38
5867,blobs,3134899401010,291,3
5868,monsters,7568047141510,293,839
5869,monsters,7317016904219,122,259
5870,blobs,5234227895691,349,570
5871,monsters,2427561833016,249,939
5872,humans,5578878362478,316,916
5873,monsters,2213819483555,294,620
5874,monsters,5836755904859,36,787
5875,monsters,6800196843992,149,700
5876,blobs,3568561375442,200,435
5877,blobs,5987865480255,100,258
5878,blobs,6685856210564,40,794
5879,monsters,7039335713160,13,543
5880,monsters,9933392723954,284,189
5881,humans,3341355706957,99,64
5882,blobs,4508473782276,343,568
5883,monsters,6397804652260,164,450
5884,monsters,2344504092005,340,689
5885,blobs,3899703883908,342,779
5886,monsters,3637141559786,21,865
5887,blobs,9729853210859,279,352
5888,humans,5611719635107,132,469
5889,humans,6933213338597,155,363
5890,humans,9183175063482,64,839
5891,humans,7244427607884,187,220
5892,blobs,5951993715062,96,49
5893,humans,578745604501,309,713
5894,humans,9700243843032,49,515
5895,blobs,5591762633348,240,270
5896,blobs,1509145534503,210,489
5897,monsters,2518941998042,278,41
5898,humans,5862859077039,21,905
5899,humans,1754895402462,74,771
5900,blobs,7902241156071,294,221
5901,monsters,7154034705580,190,783
5902,monsters,9809145372813,35,695
5903,monsters,3255561877531,358,363
5904,monsters,3877723100661,122,817
5905,blobs,5045889351524,250,902
5906,blobs,285431756270,178,46
5907,blobs,2060699899167,348,420
5908,blobs,4405237968797,19,285
5909,humans,7977407714358,55,263
5910,humans,2623481953511,310,233
5911,blobs,9694700994967,224,215
5912,monsters,9304630981248,97,821
5913,monsters,5080561088608,246,917
5914,blobs,9243991806964,141,242
5915,monsters,9297037161806,15,505
5916,blobs,1261409510576,267,23
5917,monsters,150885226232,170,826
5918,blobs,6397951943713,279,362
5919,blobs,6928306494371,329,276
5920,humans,2318180111224,359,114
5921,blobs,8249376218057,325,290
5922,blobs,4924238215847,339,604
5923,blobs,9998155730514,266,381
5924,monsters,5862660477529,165,474
5925,monsters,4388704109349,143,787
5926,blobs,7233588781501,338,573
5927,monsters,6140717230077,157,346
5928,blobs,9505437673158,160,311
5929,monsters,3928279346881,352,736
5930,blobs,5904164760908,144,199
5931,blobs,4529683321957,363,541
5932,blobs,3680224008187,112,851
5933,blobs,3203854679246,246,193
5934,humans,7940708300368,237,893
5935,blobs,2654752967097,143,704
5936,blobs,1144739208059,94,766
5937,blobs,606277365474,79,74
5938,humans,9526277672096,152,897
5939,blobs,8871667969440,346,154
5940,blobs,3467979260073,148,431
5941,monsters,6781108610973,205,632
5942,humans,5387993322617,26,942
5943,humans,4982783415531,293,301
5944,monsters,5549989943365,45,655
5945,monsters,11522067362,52,265
5946,humans,288452437078,117,846
5947,humans,5562164809680,342,267
5948,humans,9388716167507,198,669
5949,monsters,1503263084887,254,284
5950,blobs,1080301006038,339,678
5951,blobs,3691322167451,252,853
5952,humans,4732756281277,301,71
5953,blobs,6184461264935,88,236
5954,blobs,2288765211942,348,854
5955,monsters,1211808298803,315,375
5956,blobs,5173710236853,228,783
5957,blobs,4539233610092,229,383
5958,blobs,2232349873490,321,372
5959,blobs,7610895879692,283,573
5960,monsters,916158232911,46,739
5961,blobs,4665877804310,210,525
5962,monsters,2527545801907,232,286
5963,monsters,3374088998833,92,985
5964,monsters,9121091151788,27,474
5965,monsters,153638835204,6,890
5966,humans,313716830603,79,490
5967,blobs,9061304267155,42,196
5968,blobs,7550262877938,136,367
5969,blobs,7622994129433,249,726
5970,blobs,4351642548182,325,410
5971,humans,3315469260483,87,705
5972,humans,5192202468281,333,624
5973,humans,9643760052088,59,494
5974,humans,1643797535214,313,715
5975,monsters,7852993683165,35,655
5976,monsters,1323248347191,4,169
5977,humans,5485014550442,177,437
5978,monsters,6245690718218,193,690
5979,humans,1988583445759,338,937
5980,blobs,173925789806,276,146
5981,blobs,3836901035469,58,990
5982,monsters,7605008849658,339,427
5983,monsters,3846180422605,340,554
5984,humans,4408234048746,223,792
5985,humans,6317463418814,324,265
5986,blobs,1941542666962,58,646
5987,blobs,8207343816528,350,949
5988,humans,9919496781763,74,843
5989,blobs,9465780876523,99,767
5990,humans,5257821635600,120,53
5991,blobs,1329775704136,112,618
5992,monsters,1718347588583,214,414
5993,monsters,5312506085603,83,946
5994,monsters,7062970053656,172,21
5995,monsters,248416358425,122,527
5996,blobs,6822199287837,299,272
5997,blobs,1178617547215,37,717
5998,humans,5243237024658,114,819
5999,blobs,2326206846953,247,812
6000,monsters,6394272657664,76,553
6001,monsters,3205957466329,23,991
6002,monsters,2653041296344,295,214
6003,blobs,9558077219163,54,588
6004,blobs,4812701106130,316,667
6005,blobs,1296223458630,261,917
6006,monsters,4496656009821,224,929
6007,monsters,7429767348891,21,271
6008,blobs,4872825913487,36,223
6009,humans,6179369712277,24,815
6010,monsters,2314963513229,67,425
6011,humans,7152516667781,243,650
6012,monsters,4808626290664,224,407
6013,blobs,4645468640467,170,8
6014,monsters,9090868478172,93,10
6015,humans,360329567965,234,667
6016,humans,2401008059947,188,805
6017,humans,5805385086,23,633
6018,monsters,4177746978064,16,954
6019,monsters,5229718530364,81,383
6020,blobs,3100238186726,201,933
6021,monsters,5277955135077,28,718
6022,monsters,3726276410446,48,303
6023,monsters,2850637417663,25,857
6024,blobs,4357071078881,104,332
6025,monsters,4300210691419,1,172
6026,humans,4801209505331,54,60
6027,humans,9845297323426,17,165
6028,monsters,2873160517281,162,934
6029,humans,390499737024,336,215
6030,blobs,5150239563347,14,868
6031,blobs,8341322572660,276,43
6032,humans,1059612471912,314,934
6033,blobs,5145579431765,76,372
6034,blobs,6077918608553,120,784
6035,humans,2942691785357,354,49
6036,humans,7938487364128,23,69
6037,monsters,1714434103791,234,942
6038,monsters,3576905087120,138,377
6039,humans,4574977307036,164,827
6040,blobs,3733073602082,132,335
6041,monsters,7135652975262,196,874
6042,blobs,3041209946744,255,167
6043,blobs,309960531797,336,519
6044,blobs,5036950819393,211,960
6045,blobs,5905197942932,310,394
6046,humans,9252782514037,36,4
6047,blobs,1521324286428,86,617
6048,monsters,8038744777771,74,335
6049,humans,3723889911922,79,451
6050,blobs,2556073176266,189,233
6051,blobs,338297310240,159,723
6052,humans,7063056395279,263,501
6053,blobs,5372820496221,50,149
6054,monsters,470502223928,237,350
6055,blobs,2050980056954,271,419
6056,blobs,5882813270313,320,427
6057,humans,1941416895471,329,218
6058,blobs,7756193096097,69,164
6059,humans,4861535362905,41,863
6060,blobs,2608258460486,86,94
6061,monsters,9443711047483,67,336
6062,monsters,2521433402002,68,569
6063,monsters,3798790414535,217,49
6064,blobs,6790646135820,329,112
6065,humans,8430716977184,300,283
6066,humans,9857869792837,50,558
6067,blobs,674616176333,54,350
6068,blobs,6578498596395,177,487
6069,humans,9183353950915,243,752
6070,blobs,4087738004739,23,82
6071,monsters,2587379194301,38,487
6072,humans,4866550100870,271,713
6073,blobs,7158190992928,159,52
6074,humans,4102826472605,230,392
6075,monsters,5472842840295,246,963
6076,monsters,52252172448,334,257
6077,humans,4552649822057,45,232
6078,monsters,3062426449071,149,391
6079,humans,8365136272895,119,550
6080,monsters,8821005413989,184,593
6081,humans,6962647654337,156,375
6082,blobs,3016913487961,72,460
6083,humans,2180241389333,19,585
6084,blobs,8719465842342,317,330
6085,humans,5200382222401,300,506
6086,humans,9501533774431,268,48
6087,blobs,8461313649124,56,861
6088,blobs,4187304066877,102,864
6089,blobs,4249328587720,100,912
6090,humans,2437488806288,44,640
6091,humans,5724517157424,266,176
6092,blobs,5925921403984,332,776
6093,humans,9120195174864,232,592
6094,blobs,7602530764293,41,761
6095,humans,4475288081984,262,181
6096,blobs,7632090541890,255,388
6097,humans,1323751674491,142,958
6098,monsters,5223619403091,307,249
6099,blobs,4445233269041,85,524
6100,humans,2811384066337,240,378
6101,humans,409438944615,116,468
6102,blobs,3500356331942,111,112
6103,blobs,1018163547373,342,660
6104,blobs,1664328534048,249,635
6105,monsters,7719859206454,112,893
6106,blobs,1694132609895,99,158
6107,humans,3091179614690,252,564
6108,humans,4886345481917,310,15
6109,blobs,5195103965643,63,760
6110,humans,5961953894703,62,484
6111,monsters,3672608133720,326,574
6112,humans,398241939449,63,228
6113,monsters,6871685153938,38,921
6114,blobs,2385091374389,145,110
6115,monsters,6143046983026,350,693
6116,blobs,4361507582525,13,684
6117,humans,587886429296,7,123
6118,monsters,7459898451022,64,75
6119,humans,6633665053402,123,98
6120,humans,4019221604404,277,496
6121,humans,7461570148877,92,763
6122,monsters,2547799564619,20,556
6123,humans,133770443722,347,490
6124,monsters,3739411593450,295,534
6125,blobs,7429196004811,4,129
6126,blobs,7918797103076,2,743
6127,blobs,7536126405619,336,543
6128,blobs,2017765214286,334,846
6129,monsters,3068129226453,20,121
6130,monsters,9542279524258,336,702
6131,monsters,7770257905815,175,945
6132,humans,8709865983167,125,784
6133,humans,7198294707643,22,246
6134,humans,4475890742945,320,508
6135,monsters,2314082752020,14,698
6136,humans,7945586917569,242,132
6137,blobs,7087672715561,270,988
6138,monsters,9747770846199,347,6
6139,humans,5348658031299,100,330
6140,humans,8511254542461,39,495
6141,humans,9745667788444,93,949
6142,monsters,3765407024780,134,392
6143,blobs,8361983497852,14,579
6144,humans,3186041096946,117,34
6145,monsters,4283921496200,232,126
6146,monsters,4229051593699,285,369
6147,monsters,7225037954552,105,373
6148,monsters,3903701290720,341,289
6149,humans,5162293742626,227,22
6150,blobs,5956593812176,2,32
6151,monsters,6745828850756,236,308
6152,humans,8878279505761,71,3
6153,humans,9608162556635,336,377
6154,humans,5703035332524,282,797
6155,humans,269483938763,317,833
6156,blobs,9030390478971,146,868
6157,humans,6656295539489,112,599
6158,monsters,1616361449968,243,823
6159,monsters,7062576611547,170,32
6160,blobs,4911295172482,182,68
6161,monsters,1505272163427,101,322
6162,humans,8440372600386,310,727
6163,monsters,4842175537505,216,556
6164,humans,8204800376107,325,853
6165,monsters,9385967243610,67,714
6166,monsters,162492192939,34,859
6167,humans,697997774582,229,101
6168,blobs,9062102496278,261,140
6169,blobs,2111009990162,88,296
6170,monsters,109069995760,362,964
6171,blobs,9312064032997,129,617
6172,blobs,733771121694,317,129
6173,humans,1072454456740,247,530
6174,blobs,2082053183295,287,62
6175,humans,2827517286536,185,754
6176,blobs,8209941921877,62,262
6177,humans,6127391605549,327,872
6178,monsters,3847620853947,151,49
6179,humans,7077426407125,314,662
6180,monsters,1953355293707,195,365
6181,humans,8099693800575,364,23
6182,humans,5672963360948,104,705
