id,civ,developer_id,date,spend
2802,monsters,1325657598176,183,894
2803,humans,4028231737893,159,416
2804,monsters,5958541684062,117,84
2805,blobs,1690306010627,80,423
2806,monsters,7718415792140,252,936
2807,blobs,8533510333597,200,611
2808,monsters,4477014579918,34,608
2809,humans,7610682613664,339,671
2810,monsters,8320022598419,303,508
2811,monsters,795108560901,172,975
2812,monsters,5232474406429,207,171
2813,blobs,2993042578257,210,422
2814,humans,2268331496366,124,193
2815,blobs,9873100867653,152,504
2816,humans,3228008467490,191,322
2817,monsters,862981909558,292,847
2818,blobs,9108807689802,358,953
2819,monsters,3281065309704,300,126
2820,monsters,4857022270403,269,525
2821,blobs,3501356904398,88,721
2822,humans,3018593736978,362,726
2823,humans,7288817420700,69,281
2824,humans,2524626257785,119,789
2825,monsters,6206346416698,142,525
2826,monsters,4784479384379,33,700
2827,humans,9733576806563,22,250
2828,monsters,2764825277751,111,484
2829,monsters,3146367673623,228,439
2830,blobs,4914098168225,262,28
2831,blobs,1521575813059,333,232
2832,humans,4838710246661,277,818
2833,blobs,8789904503556,136,605
2834,monsters,4714916018362,260,296
2835,humans,151200340978,268,169
2836,monsters,181853705401,154,110
2837,humans,2050615157483,292,619
2838,blobs,7567722597945,255,640
2839,monsters,8412229838884,16,287
2840,monsters,5325145092671,254,871
2841,humans,1167020263168,48,113
2842,blobs,3792411025496,355,83
2843,blobs,8137746169514,259,386
2844,monsters,8830075623931,30,379
2845,blobs,1262188238284,96,375
2846,blobs,633504502545,37,658
2847,blobs,7155032847484,146,645
2848,blobs,5173846833767,358,262
2849,monsters,6486914202650,171,561
2850,monsters,1448166920361,63,523
2851,blobs,2584585668857,11,11
2852,monsters,3453049188494,104,757
2853,blobs,5081445955333,299,194
2854,monsters,8567171350222,163,321
2855,monsters,6784708636663,68,340
2856,blobs,3148004374560,48,99
2857,monsters,5773747547897,194,783
2858,monsters,577178136382,105,802
2859,monsters,1928447495885,29,374
2860,humans,9302153130064,140,548
2861,monsters,2565796651364,185,949
2862,humans,4260574341677,340,371
2863,humans,8469214211741,81,417
2864,blobs,647512615074,136,917
2865,blobs,1455185817140,91,983
2866,monsters,9164434544803,309,677
2867,monsters,1680433042944,73,439
2868,monsters,2600110202842,24,791
2869,blobs,2901622383669,353,451
2870,blobs,7629364887990,328,983
2871,monsters,8401617954455,106,853
2872,blobs,2172811479074,97,499
2873,humans,5122302758327,247,163
2874,monsters,9159497536823,230,823
2875,blobs,8359759342887,16,430
2876,blobs,4107061032073,126,400
2877,blobs,2896937767047,98,917
2878,monsters,7198264482215,46,900
2879,blobs,7053983187596,151,463
2880,monsters,6102457111578,186,438
2881,monsters,6584154892753,94,602
2882,blobs,4843349797331,6,531
2883,monsters,1196821068718,42,54
2884,monsters,3849530876852,361,448
2885,humans,8773768355099,79,561
2886,humans,8411263578548,192,687
2887,humans,8440500681187,190,356
2888,monsters,867843262143,161,678
2889,monsters,832456774297,119,412
2890,blobs,7271241734142,249,269
2891,blobs,9708104280772,115,722
2892,blobs,7544473377032,103,518
2893,humans,657015444021,31,501
2894,blobs,6512426566235,85,546
2895,humans,8859474033020,49,967
2896,blobs,9384849677133,270,821
2897,blobs,1568090453436,44,184
2898,blobs,9896425646596,130,672
2899,monsters,1766361495088,94,870
2900,monsters,9625142578200,100,274
2901,humans,4792623335529,164,546
2902,blobs,1492335822183,224,184
2903,blobs,8919261233981,195,785
2904,monsters,4155645498701,262,248
2905,blobs,6717902392449,244,337
2906,monsters,596048484838,191,857
2907,monsters,2979766429960,249,81
2908,blobs,8195593021299,99,557
2909,blobs,7696994793072,32,395
2910,monsters,4585865489658,2,771
2911,humans,8115006715474,170,760
2912,humans,4397387493900,61,242
2913,humans,5691879609808,83,475
2914,humans,7450060627584,311,870
2915,humans,6363322028095,61,879
2916,humans,3547803781146,258,266
2917,monsters,5736305345765,357,115
2918,humans,4952831740548,183,514
2919,humans,3810422023207,303,15
2920,monsters,273278829467,92,78
2921,humans,231462865392,107,596
2922,blobs,4680125229481,39,383
2923,blobs,7513266631239,100,774
2924,blobs,5507500360690,66,898
2925,humans,4589623899313,34,216
2926,monsters,4113613002055,161,213
2927,humans,1568273335002,101,230
2928,monsters,3982481397556,290,396
2929,monsters,2474772890780,53,255
2930,blobs,2540012089424,225,30
2931,monsters,9556546406474,68,389
2932,monsters,5133905550581,69,50
2933,monsters,3727413846749,106,738
2934,humans,7160881964009,193,730
2935,monsters,8449719958781,52,517
2936,blobs,2274410528575,178,278
2937,monsters,127131910544,217,327
2938,blobs,1530529200088,74,841
2939,blobs,7385895328397,117,230
2940,monsters,6376047452230,27,467
2941,monsters,2808670908311,321,882
2942,blobs,7867265166667,223,664
2943,monsters,6421089075711,271,351
2944,humans,5879963427420,147,814
2945,blobs,7376971103770,335,552
2946,blobs,4124851541794,228,557
2947,blobs,1543586511726,284,970
2948,blobs,9453250619027,314,300
2949,blobs,6148102227059,63,680
2950,monsters,2406955143659,33,900
2951,monsters,1288752738303,9,878
2952,monsters,203707638925,259,619
2953,monsters,9026246940327,75,927
2954,blobs,7970587462057,313,525
2955,blobs,9007085600148,293,901
2956,blobs,4237121258867,294,155
2957,humans,785918357160,156,93
2958,blobs,7787049468049,224,316
2959,humans,6181657979702,72,34
2960,monsters,3035695446171,362,538
2961,humans,1015914244895,331,865
2962,humans,3886182939678,237,81
2963,humans,1133269315653,291,246
2964,blobs,8040342798075,316,509
2965,blobs,5372249415083,66,596
2966,blobs,8314048255219,96,288
2967,blobs,716258442962,312,23
2968,blobs,847608494545,17,830
2969,humans,7972731665457,258,134
2970,blobs,3408076886989,212,59
2971,monsters,5825045585932,301,362
2972,blobs,1224457303120,293,525
2973,blobs,6059042878860,299,705
2974,humans,9518170933349,308,873
2975,humans,1434898102750,57,70
2976,blobs,6030075757118,62,619
2977,monsters,1574301079642,17,91
2978,monsters,3451174493060,362,771
2979,monsters,6334509373172,92,641
2980,blobs,6154882551365,334,628
2981,monsters,4246301804692,123,182
2982,monsters,2980664442790,228,973
2983,humans,3791405624345,133,326
2984,blobs,1113300407236,171,488
2985,humans,12499357196,312,214
2986,blobs,6186077807981,161,451
2987,blobs,106436096202,222,963
2988,monsters,4811510326409,18,113
2989,humans,3229326454972,363,423
2990,humans,3181095180445,177,388
2991,monsters,3274010400248,58,316
2992,humans,7278612439708,190,203
2993,humans,4695622051306,19,229
2994,monsters,1803533817531,355,127
2995,blobs,7966242143174,316,704
2996,monsters,6069033873718,274,635
2997,blobs,3793485949003,348,382
2998,humans,4646250247924,354,733
2999,blobs,5402446481770,240,815
3000,humans,3742927991727,145,990
3001,monsters,7006216687688,294,391
3002,humans,9258509451801,353,164
3003,humans,6886474530190,24,430
3004,monsters,3004125314910,102,484
3005,humans,2483051293901,175,669
3006,monsters,6380587561971,113,540
3007,blobs,1648663442235,340,650
3008,blobs,1925464613435,37,61
3009,monsters,2810222525765,115,239
3010,humans,3343532636770,150,447
3011,monsters,6619528551272,272,134
3012,blobs,6207644817327,50,104
3013,blobs,8893523345612,6,688
3014,monsters,557718697535,328,873
3015,blobs,6830610146421,72,981
3016,monsters,3518312454978,362,838
3017,humans,9777714087603,178,920
3018,monsters,6237368399285,358,981
3019,blobs,7768220016685,345,980
3020,monsters,2899592370530,223,538
3021,monsters,3287489557250,199,28
3022,monsters,162979244358,115,56
3023,blobs,9090294216044,19,355
3024,blobs,5047680518482,232,965
3025,blobs,7159302531722,59,273
3026,humans,8181202259804,310,967
3027,blobs,5868800937896,130,675
3028,blobs,2825370543422,297,573
3029,blobs,9889185918273,56,676
3030,monsters,965935356767,306,678
3031,blobs,9503631756037,170,490
3032,monsters,2691379781447,63,883
3033,humans,1571451155984,201,788
3034,monsters,181363920043,137,687
3035,blobs,2854669973738,120,671
3036,humans,1885653336783,81,775
3037,humans,6894922824411,10,349
3038,monsters,881375867303,1,982
3039,humans,3358781214367,51,467
3040,humans,6515856463298,65,433
3041,humans,2412564020651,333,692
3042,blobs,8920103040883,268,192
3043,humans,4596983726775,20,759
3044,humans,5429098659296,116,792
3045,humans,6999437516858,125,2
3046,humans,5932948001494,208,908
3047,humans,6292044267821,199,237
3048,blobs,5575718702110,164,418
3049,monsters,4864046496323,52,182
3050,blobs,3084413867558,44,420
3051,blobs,6717153407982,294,416
3052,monsters,4969963701350,268,128
3053,blobs,4322156686726,59,326
3054,monsters,8883247907200,236,744
3055,monsters,9977958818487,342,777
3056,monsters,2836652094069,246,766
3057,humans,3393157143540,227,923
3058,blobs,7409090950143,205,509
3059,monsters,4922665572424,243,504
3060,humans,8587795874908,145,526
3061,humans,290347656059,220,316
3062,humans,926840734989,362,773
3063,humans,2893684570716,145,422
3064,monsters,6544293417324,256,304
3065,humans,247843736788,48,413
3066,monsters,2223225377034,6,430
3067,blobs,1642057980103,98,659
3068,humans,3785452682207,344,90
3069,monsters,7633405943409,93,637
3070,humans,444229393465,69,559
3071,humans,3037186745429,174,740
3072,monsters,6984740153752,59,841
3073,humans,4734015056835,32,884
3074,monsters,3561215859799,34,410
3075,humans,6816123233861,195,598
3076,humans,336712275457,142,872
3077,monsters,6684519908594,76,40
3078,humans,9029708815706,129,789
3079,blobs,8738946283675,118,663
3080,blobs,3258510270805,60,941
3081,blobs,6131587107639,86,354
3082,monsters,7391137277201,7,248
3083,blobs,9216523518698,251,938
3084,monsters,6089459158342,222,395
3085,blobs,8678533900994,333,253
3086,blobs,1211035035950,71,314
3087,monsters,4472835028664,102,185
3088,monsters,9943740459379,257,908
3089,humans,8241977865585,60,341
3090,monsters,9742799248117,33,110
3091,blobs,4993450376758,113,715
3092,humans,4069632081040,271,987
3093,monsters,2030149879303,247,917
3094,blobs,1287007793419,240,535
3095,humans,9058311498571,11,392
3096,monsters,3947884693237,335,624
3097,humans,2504283052963,20,236
3098,blobs,7248121426957,10,31
3099,humans,5178158982504,347,46
3100,humans,4239794459986,324,767
3101,humans,3568043506280,189,163
3102,blobs,9641899466054,169,425
3103,humans,5212906464168,318,628
3104,monsters,8142734465981,204,809
3105,blobs,8063509887390,84,668
3106,humans,6359719214086,351,59
3107,monsters,8319291081779,173,224
3108,humans,2207200913704,126,768
3109,monsters,7429910299956,263,520
3110,humans,2278237267415,194,598
3111,blobs,6125043186642,330,43
3112,monsters,7139920017614,50,484
3113,blobs,3106760480497,341,500
3114,humans,3207175053449,153,89
3115,humans,5941954301090,121,196
3116,humans,4073516190784,86,537
3117,monsters,5220646548369,103,683
3118,humans,9336626571743,27,68
3119,blobs,291374429662,140,912
3120,humans,2092140766162,357,448
3121,monsters,4673080282941,117,873
3122,blobs,1137921338066,78,565
3123,monsters,5156622929650,185,429
3124,humans,8116611987569,122,908
3125,monsters,2351936982109,262,847
3126,humans,9125615591128,10,400
3127,humans,1082735478260,286,191
3128,blobs,7321690339728,266,773
3129,blobs,600468792733,135,169
3130,humans,2970292874040,327,373
3131,humans,5099634955571,341,734
3132,monsters,2694826391315,105,578
3133,humans,6217830538184,143,188
3134,monsters,8802347270534,314,89
3135,humans,7168936371054,126,884
3136,monsters,7453844026150,242,200
3137,humans,9987289903359,353,195
3138,humans,1659718830886,39,258
3139,monsters,8292499158123,169,631
3140,monsters,1798194887314,266,316
3141,blobs,9848609926407,332,42
3142,blobs,3026775361032,253,46
3143,monsters,5569600133659,195,105
3144,monsters,8294849626653,364,543
3145,monsters,8860617689234,101,94
3146,humans,36596094102,290,870
3147,humans,9580610367067,291,682
3148,humans,139626997920,23,217
3149,blobs,9708656578083,159,434
3150,monsters,5530669786476,275,897
3151,humans,2497456049119,31,147
3152,blobs,1990899460227,79,691
3153,monsters,942856588037,359,205
3154,blobs,5751608548742,328,180
3155,humans,5297239718681,155,981
3156,humans,8589313079202,40,559
3157,humans,8782163977763,47,992
3158,monsters,4140938683596,101,24
3159,blobs,1293775421766,240,845
3160,monsters,9908922368159,11,372
3161,monsters,1735703501453,300,963
3162,monsters,4722179398697,336,729
3163,humans,7596185654361,363,513
3164,blobs,1309420050369,242,582
3165,monsters,6161720593253,196,881
3166,blobs,1473991489999,51,681
3167,humans,6758743781634,219,602
3168,blobs,1956187292380,161,297
3169,monsters,5340980845120,290,196
3170,blobs,6803953690215,110,249
3171,humans,1379183558402,285,374
3172,humans,1429456945590,11,399
3173,humans,5826368226273,211,333
3174,blobs,525659046380,260,745
3175,humans,6470138216260,204,826
3176,monsters,877628371780,160,895
3177,blobs,5445382574095,147,260
3178,blobs,4770490285269,57,712
3179,monsters,5607377012358,310,17
3180,blobs,1021923285739,139,232
3181,monsters,950676075769,70,848
3182,monsters,5133050142240,116,681
3183,blobs,8330501377619,310,864
3184,humans,7627382337063,322,686
3185,blobs,6437947112066,85,421
3186,blobs,206502934756,360,534
3187,blobs,2260002004251,92,851
3188,humans,7949410794467,260,827
3189,humans,7075480924009,131,505
3190,monsters,4226796907316,28,619
3191,blobs,188145623952,288,87
3192,monsters,1998640017798,145,690
3193,humans,8982489645420,48,157
3194,blobs,9823677130621,231,551
3195,humans,3646498427060,100,23
3196,humans,8491813872987,115,316
3197,monsters,8885502010758,82,922
3198,humans,8410965751571,23,686
3199,humans,6660690675996,237,708
3200,monsters,4935783269780,325,212
3201,monsters,297142244067,24,72
3202,monsters,8578937531544,6,767
3203,monsters,3909178308697,269,204
3204,monsters,4551751081961,248,493
3205,humans,6503797887487,183,180
3206,humans,3532531709027,29,856
3207,monsters,4729611985908,266,984
3208,monsters,8156497213061,152,869
3209,humans,3221429002308,120,130
3210,monsters,182655934083,159,902
3211,blobs,7718526688019,129,601
3212,monsters,8687319455878,45,976
3213,blobs,2847216249723,308,536
3214,monsters,6806391314466,233,162
3215,humans,3756565317155,292,753
3216,humans,9516484772684,211,565
3217,monsters,3486925618313,218,104
3218,blobs,4981588028757,275,913
3219,blobs,1363314072381,212,965
3220,humans,8115761539791,309,165
3221,humans,6009708922509,126,100
3222,monsters,8800391305703,259,234
3223,humans,6321383416481,269,412
3224,blobs,4952477882332,232,195
3225,humans,5425618479897,295,602
3226,monsters,9465195630525,286,291
3227,blobs,6480284201303,242,276
3228,blobs,968415566222,17,730
3229,humans,8528098334624,293,983
3230,blobs,3224756973392,177,117
3231,humans,3835182578064,179,162
3232,humans,2857443431500,303,147
3233,blobs,6293767676582,154,460
3234,monsters,8057228664414,298,472
3235,humans,7885701221178,28,139
3236,blobs,22255805947,66,624
3237,humans,9340064348568,16,86
3238,humans,3752990168150,287,859
3239,humans,4902357642796,217,817
3240,humans,5757325173838,256,877
3241,monsters,6930144949922,89,660
3242,monsters,8037237564285,242,198
3243,humans,5839759809074,216,342
3244,monsters,5115639196270,131,957
3245,blobs,4552718267781,245,333
3246,blobs,9618362187495,106,48
3247,humans,2690974915052,123,634
3248,blobs,7610817218072,154,767
3249,humans,3237148218542,146,162
3250,monsters,5010940250594,233,354
3251,blobs,4231216406330,139,6
3252,humans,7158401641648,187,851
3253,blobs,2767074355315,241,215
3254,monsters,3071223019772,219,924
3255,humans,9699659540891,116,354
3256,humans,8525984086908,52,585
3257,monsters,307913117174,333,519
3258,humans,2432623605779,58,373
3259,monsters,3976005301084,337,574
3260,monsters,9722480287104,160,744
3261,blobs,9224909761230,320,683
3262,monsters,6230896508852,200,298
3263,blobs,1346400833659,89,810
3264,monsters,4399701896324,74,356
3265,monsters,5182128236698,359,543
3266,humans,401920702500,61,67
3267,humans,1439718240128,205,407
3268,monsters,9485931945292,59,142
3269,humans,3656279543372,161,733
3270,humans,2614608879801,349,968
3271,blobs,5609883034431,147,275
3272,monsters,7248801302782,82,791
3273,monsters,1846695229633,309,158
3274,blobs,9152364409075,166,338
3275,humans,9609872976620,141,29
3276,monsters,6137796939312,301,930
3277,monsters,6516078352634,159,869
3278,monsters,7409320771694,2,846
3279,humans,9951772911595,31,985
3280,blobs,9269738862041,351,430
3281,monsters,4090499872197,316,119
3282,humans,3593068569357,149,757
3283,blobs,3312810577543,115,750
3284,blobs,2769294217080,164,10
3285,blobs,1113929488944,289,110
3286,monsters,3655060006569,180,910
3287,humans,398514061348,302,264
3288,monsters,8576737851013,182,533
3289,monsters,5029036850503,328,472
3290,blobs,7422117761365,232,21
3291,blobs,2335274953147,193,644
3292,monsters,6022948643748,176,1
3293,monsters,1418595031773,209,282
3294,monsters,1071687349794,267,188
3295,humans,9288693580522,193,910
3296,blobs,1124926000231,46,697
3297,monsters,354882935619,78,150
3298,humans,2264548909511,116,23
3299,blobs,9703984901766,119,143
3300,monsters,2651742338228,62,557
3301,humans,6746889848689,310,985
3302,monsters,4499765893401,361,653
3303,humans,957858007483,344,472
3304,humans,3779959683623,287,879
3305,monsters,1649950885992,63,847
3306,monsters,4717736760677,245,184
3307,monsters,2044479652759,115,449
3308,blobs,5044911328427,126,886
3309,blobs,6001570403773,257,374
3310,humans,5793506519787,147,524
3311,blobs,6153814084582,198,257
3312,humans,6579526494391,338,773
3313,blobs,700835526219,148,995
3314,monsters,7613968586414,151,31
3315,blobs,6370465753853,263,503
3316,blobs,9116433855516,58,778
3317,humans,8189450397142,133,793
3318,blobs,9289037795963,94,982
3319,blobs,7924334216322,254,920
3320,blobs,4848552936276,175,290
3321,blobs,8228112322829,336,311
3322,humans,1420421915566,364,379
3323,blobs,1450388675609,135,20
3324,blobs,4634462681995,96,68
3325,humans,2446591248839,321,308
3326,humans,8079195740823,31,979
3327,humans,179017543980,184,534
3328,monsters,7953411009604,265,113
3329,humans,2229154172766,125,915
3330,blobs,6275751296444,285,334
3331,blobs,6590810420176,28,2
3332,humans,4381735676192,51,345
3333,blobs,454875544889,347,546
3334,blobs,949189775783,333,976
3335,monsters,9252192743862,138,317
3336,monsters,995138304702,288,562
3337,humans,8094864376357,111,673
3338,monsters,4954534067022,104,570
3339,humans,4496813606113,293,479
3340,humans,8841196972501,41,78
3341,humans,2263181342508,98,711
3342,monsters,7826232634330,147,294
3343,humans,2186763563610,229,669
3344,humans,9208382410620,251,324
3345,blobs,360416418606,201,918
3346,monsters,2353044835917,273,939
3347,humans,8718924726865,117,719
3348,monsters,2137240538190,319,425
3349,humans,9116921616671,283,356
3350,monsters,1818488572454,282,817
3351,monsters,1707940407674,317,604
3352,blobs,1907262867446,158,208
3353,monsters,1306563369725,97,208
3354,blobs,2150377698086,243,881
3355,humans,7662076221172,291,507
3356,blobs,435620333250,66,685
3357,monsters,1843258411194,86,170
3358,humans,1376906667251,229,215
3359,monsters,6586429367434,234,399
3360,monsters,6505260756101,89,717
3361,humans,2674722241973,302,630
3362,monsters,9102050552,209,915
3363,humans,5532135089687,100,454
3364,monsters,146875216911,222,785
3365,blobs,7351886125163,194,246
3366,monsters,6993669580111,58,81
3367,monsters,170331941817,349,854
3368,monsters,4841044541075,93,193
3369,humans,8126815447914,42,400
3370,monsters,6229293602209,33,806
3371,monsters,9205590236807,235,402
3372,blobs,6406354145558,65,891
3373,blobs,1082712972299,340,809
3374,monsters,466306375686,236,657
3375,monsters,8694506340880,278,318
3376,monsters,1846962704706,364,706
3377,monsters,5822404580411,45,703
3378,blobs,1646734365688,61,157
3379,monsters,4760695298732,171,766
3380,blobs,242907177987,247,21
3381,monsters,8259573645363,294,788
3382,blobs,3181316919892,142,443
3383,blobs,5651076376242,334,839
3384,humans,7827352681852,344,366
3385,humans,6992408016616,344,756
3386,blobs,2284251953484,364,65
3387,blobs,8245120894473,78,667
3388,blobs,7472230767882,308,949
3389,monsters,2400238564639,311,195
3390,monsters,2218662245709,251,885
3391,blobs,7266702654037,198,427
3392,humans,8567850151418,231,187
3393,humans,2868775556466,92,303
3394,humans,3909875613862,55,756
3395,monsters,1387989615764,296,530
3396,blobs,4483252017676,145,339
3397,monsters,5768304192773,82,957
3398,humans,4758357423026,201,722
3399,humans,3756108281137,342,412
3400,blobs,6159220308042,246,738
3401,monsters,3487771849785,39,833
3402,blobs,9223045879486,176,266
3403,humans,9020727748165,252,964
3404,humans,8580408367287,152,904
3405,humans,8195802221352,46,835
3406,humans,4629944223937,319,452
3407,blobs,5618366723366,136,550
3408,monsters,1586590157275,180,199
3409,blobs,9328347840339,177,919
3410,monsters,3333590555698,268,500
3411,blobs,8093761366367,111,499
3412,monsters,6392921247205,349,224
3413,blobs,1807193742604,63,451
3414,monsters,4755682722325,362,437
3415,monsters,1842280292329,317,410
3416,monsters,5868299368507,62,937
3417,humans,5869162515566,108,528
3418,blobs,7863941102374,183,111
3419,monsters,2923460792721,22,378
3420,monsters,6173167570775,73,4
3421,monsters,3678555346636,215,752
3422,monsters,2688420140490,183,301
3423,monsters,9774237228238,77,692
3424,monsters,7456335962576,102,202
3425,humans,1185108881269,148,157
3426,monsters,2763621313558,310,503
3427,blobs,4475876777123,297,179
3428,monsters,1293610203131,264,51
3429,monsters,7232704438684,281,632
3430,monsters,2641871116801,291,294
3431,blobs,8157238727421,104,500
3432,blobs,3017428714108,29,181
3433,monsters,7778324087571,186,819
3434,humans,690122762477,39,460
3435,blobs,9272206984474,64,786
3436,monsters,2791412361830,19,111
3437,humans,762755042034,172,749
3438,humans,5222802654586,262,661
3439,humans,2508381282665,74,927
3440,monsters,7117837365670,80,571
3441,monsters,6824704128300,217,925
3442,humans,5422831022319,0,906
3443,humans,1807168569701,198,530
3444,blobs,4647409518290,211,478
3445,blobs,7660430300751,252,128
3446,humans,1906894736452,89,264
3447,monsters,285019466508,40,426
3448,monsters,6890222039996,121,270
3449,monsters,4376704602746,264,627
3450,blobs,7488649229545,340,957
3451,monsters,3621055228506,301,477
3452,monsters,1685423374006,3,274
3453,humans,7316345768336,335,784
3454,monsters,9399089788059,274,942
3455,blobs,2651406613880,144,691
3456,humans,7225003283047,25,80
3457,monsters,5868942070259,119,243
3458,monsters,2515692458244,79,425
3459,blobs,1415279116261,65,825
3460,monsters,6446492189113,18,680
3461,humans,7085824062147,322,77
3462,blobs,2551886789816,70,944
3463,humans,2082315501282,318,136
3464,blobs,6292659238702,313,121
3465,humans,1328283760190,80,204
3466,humans,6714421043874,23,278
3467,blobs,3826188151292,290,436
3468,humans,8268479730043,141,201
3469,blobs,4986634379033,230,243
3470,monsters,3784636902922,243,766
3471,monsters,619181540208,164,549
3472,humans,8117005017827,254,796
3473,monsters,5072840131434,300,191
3474,humans,9919732333432,362,155
3475,monsters,9761395669654,330,223
3476,monsters,2005859533733,171,254
3477,humans,5574892562579,242,395
3478,monsters,1626256700014,356,338
3479,humans,9401986456699,193,948
3480,monsters,2440823794811,44,769
3481,monsters,6065222791965,350,849
3482,blobs,6903368323196,238,20
3483,humans,4330289779623,97,90
3484,humans,2452551234158,160,271
3485,monsters,3196036637191,305,519
3486,monsters,5920257411672,1,519
3487,blobs,4686667126996,298,235
3488,humans,1016594673692,168,692
3489,humans,1711499202187,88,713
3490,monsters,6261581127852,112,872
3491,humans,6908538530849,59,652
3492,monsters,6016788239976,23,818
3493,blobs,7602285422994,183,572
3494,blobs,7332503237422,172,204
3495,monsters,1745406332808,9,56
3496,humans,9906498006442,105,618
3497,humans,3884030465175,20,627
3498,blobs,4948936131953,203,435
3499,blobs,3251891848725,143,549
3500,monsters,2157165122076,151,284
3501,humans,8620136809297,305,293
3502,monsters,1880791896015,69,360
3503,humans,4159837986379,94,957
3504,blobs,6893003227503,131,118
3505,monsters,584584385250,108,118
3506,monsters,3016552824561,235,691
3507,monsters,1707898774171,253,101
3508,monsters,7233339644414,322,963
3509,monsters,9250821319335,323,396
3510,monsters,8057148581964,292,827
3511,monsters,3841852267141,241,211
3512,blobs,3076739402886,272,853
3513,monsters,6906433738774,211,152
3514,blobs,1579914576803,299,882
3515,blobs,319367135344,304,615
3516,monsters,5016613980495,252,546
3517,monsters,4014139575859,70,817
3518,humans,4112565120358,229,264
3519,blobs,5479392195079,323,203
3520,blobs,4340570991371,25,459
3521,monsters,1290585992220,254,137
3522,blobs,4629963901518,94,586
3523,blobs,8774827629808,295,531
3524,monsters,561750297489,289,742
3525,humans,1758055678030,25,304
3526,monsters,1335902975306,357,765
3527,humans,3877695731916,41,607
3528,blobs,6942598213100,216,438
3529,blobs,6860272335757,250,114
3530,humans,2416574002105,217,568
3531,blobs,2598559026127,107,699
3532,blobs,6846276062264,147,699
3533,blobs,9623775205808,165,582
3534,blobs,577846478551,146,420
3535,monsters,6857809349717,114,684
3536,monsters,7737664911073,86,675
3537,monsters,9682690615793,22,232
3538,blobs,4062070690700,85,230
3539,humans,1470058123726,208,976
3540,humans,849056187296,334,93
3541,blobs,8892885606273,255,633
3542,monsters,3764582965100,322,190
3543,blobs,6489773859944,218,735
3544,humans,1622589608973,46,434
3545,monsters,6572421189334,84,570
3546,monsters,8246020826225,182,572
3547,blobs,5030046236311,266,248
3548,humans,1485072444789,20,662
3549,monsters,2977877988051,171,90
3550,blobs,1211948935178,308,14
3551,humans,962714122800,168,923
3552,monsters,8904671344368,186,64
3553,blobs,8346136012197,190,901
3554,humans,9481816461342,241,296
3555,monsters,6556718498857,48,151
3556,humans,4761428061416,56,127
3557,monsters,1610425086330,7,944
3558,blobs,8580038864954,310,495
3559,monsters,2730227210082,267,834
3560,monsters,840732414917,257,203
3561,blobs,5907534142208,248,981
3562,humans,9747960832569,211,727
3563,blobs,6160634180398,256,736
3564,blobs,6541865498604,239,416
3565,humans,201019442128,103,908
3566,blobs,3695225435886,150,941
3567,humans,8127418801627,103,946
3568,monsters,9612954491217,188,440
3569,blobs,4234626828983,37,311
3570,humans,9665964790389,62,880
3571,humans,7270082738341,142,574
3572,monsters,9909875027210,233,300
3573,blobs,607873538817,363,514
3574,blobs,2319191496157,16,577
3575,monsters,2959069307283,198,200
3576,blobs,2581762177303,67,410
3577,blobs,4136467429981,151,42
3578,blobs,1438806842056,327,32
3579,humans,6160112066321,129,762
3580,blobs,9518677882245,143,961
3581,monsters,6329721838765,153,688
3582,humans,7377801070048,353,941
3583,blobs,1427705937339,364,656
3584,blobs,2609680409165,316,851
3585,blobs,6656547793768,296,646
3586,monsters,5594113771879,43,190
3587,humans,5850309828491,363,809
3588,humans,1251135906441,248,592
3589,monsters,4866161045515,300,8
3590,monsters,5849906365180,227,272
3591,monsters,2331663114189,250,19
3592,blobs,3219646050187,305,91
3593,humans,6224060758769,327,652
3594,monsters,9969005018501,86,592
3595,humans,3493762667416,295,681
3596,monsters,6296263869654,7,161
3597,monsters,9886297076619,275,891
3598,blobs,9616052471610,127,244
3599,humans,4331502311917,319,658
3600,blobs,5896097922764,245,68
3601,monsters,5988217971316,159,607
3602,blobs,7684463411877,93,42
3603,humans,85790406364,140,842
3604,monsters,4570445150766,139,896
3605,blobs,8668070049138,232,340
3606,blobs,8891289499627,229,693
3607,monsters,8747129243190,104,732
3608,monsters,2316136804996,298,384
3609,blobs,4363189164245,148,776
3610,humans,1314011562369,350,584
3611,humans,495205957489,218,647
3612,monsters,5593854926204,211,827
3613,humans,7415073232711,311,508
3614,blobs,9148605129110,267,39
3615,blobs,7629252324394,57,516
3616,blobs,4178675886053,177,308
3617,blobs,4627395536308,345,602
3618,monsters,7423208428881,163,417
3619,blobs,1105355053270,267,245
3620,monsters,9275156369169,154,510
3621,humans,5604035873593,352,790
3622,blobs,480665399988,19,680
3623,monsters,4719889415073,178,579
3624,blobs,7175848814279,297,540
3625,humans,744815620698,267,17
3626,blobs,1507957291441,309,593
3627,blobs,2573450026172,307,149
3628,humans,4347884981885,306,351
3629,humans,5663885491154,71,334
3630,humans,6018358252674,319,671
3631,humans,5354808851848,124,537
3632,humans,9292954356947,228,849
3633,humans,7626475344869,78,593
3634,humans,4681630066286,173,296
3635,humans,6125627724818,332,197
3636,blobs,2072719919394,361,923
3637,humans,5414846770420,346,764
3638,humans,6807013012821,233,632
3639,blobs,1120084712607,68,92
3640,humans,4927846492840,77,171
3641,blobs,7407162160485,338,76
3642,monsters,1423946417797,154,704
3643,monsters,1229540416318,321,17
